cluster_id;cluster_subcluster_indicatie;cluster_geometrie;cluster_wgs84_lat;cluster_wgs84_lon;cluster_datum_opvoer_cluster;cluster_datum_wijziging;cluster_datum_ontstaan_cluster;cluster_datum_einde_cluster;cluster_status;cluster_fractie_volume;cluster_fractie_aantal;gbd_buurt_identificatie;gbd_buurt_volgnummer;gbd_buurt_naam;gbd_buurt_code;gbd_buurt_begingeldigheid;gbd_buurt_cbs_code;gbd_wijk_identificatie;gbd_wijk_volgnummer;gbd_wijk_naam;gbd_wijk_code;gbd_wijk_begingeldigheid;gbd_wijk_cbs_code;gbd_stadsdeel_identificatie;gbd_stadsdeel_volgnummer;gbd_stadsdeel_naam;gbd_stadsdeel_code;gbd_stadsdeel_begingeldigheid;gbd_ggwgebied_identificatie;gbd_ggwgebied_volgnummer;gbd_ggwgebied_naam;gbd_ggwgebied_code;gbd_ggwgebied_begingeldigheid;woonplaats_naam;woonplaats_begingeldigheid;bag_openbareruimte_identificatie;bag_openbareruimte_volgnummer;bag_openbareruimte_naam;bag_openbareruimte_type;bag_openbareruimte_begingeldigheid;bag_adres_identificatie_verblijfsobject;bag_adres_identificatie_nummeraanduiding;bag_adres_identificatie_openbare_ruimte;bag_adres_identificatie_woonplaats;bag_adres_volgnummer_verblijfsobject;bag_adres_volgnummer_nummeraanduiding;bag_adres_volgnummer_openbare_ruimte;bag_adres_volgnummer_woonplaats;bag_adres_openbare_ruimte_naam;bag_adres_nummeraanduiding_huisnummer;bag_adres_nummeraanduiding_huisletter;bag_adres_nummeraanduiding_huisnummertoevoeging;bag_adres_nummeraanduiding_postcode;bag_adres_woonplaatsnaam;bag_adres_begingeldigheid
123541.411|487970.167;false;POINT(123541.411028779 487970.167204499);52.37869687;4.92519521;2020-01-28 15:15:20.500395;2016-10-03 00:00:00;2016-10-03;;1;"{""Rest:5 m3""}";{Rest:1};3630000000583;2;Java-eiland;M33c;2010-05-01;BU03633302;3630012052076;2;Oostelijk Havengebied;M33;2010-05-01;WK036333;3630011872039;2;Oost;M;2015-01-01;3630950000013;2;Indische Buurt, Oostelijk Havengebied;DX14;2019-10-03;Amsterdam;2014-01-10;0363300000003466;7;Javakade;Weg;2014-01-10;0363010000980569;0363200000465194;0363300000003466;3594;11;3;7;3;Javakade;602;;;1019SE;Amsterdam;2017-03-31
123542.704|484974.908;false;POINT(123542.703700958 484974.907536336);52.35177753;4.92549442;2020-01-28 15:15:20.500395;2012-03-29 00:00:00;2012-03-29;;1;"{""Rest:10 m3""}";{Rest:2};3630000000760;2;Don Bosco;M55d;2010-05-01;BU03635503;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000003814;7;Morsestraat;Weg;2014-01-10;0363010000683229;0363200000144969;0363300000003414;3594;10;3;11;3;James Wattstraat;23;;;1097DK;Amsterdam;2013-02-23
123544.630|487382.419;false;POINT(123544.629973902 487382.419293073);52.37341478;4.92529750;2020-02-07 17:20:21.49006;2020-01-31 00:00:00;2020-01-31;;1;"{""Rest:10 m3""}";{Rest:2};3630000000521;1;Wittenburg;A09c;2006-06-12;BU03630902;3630012052030;2;Oostelijke Eilanden/Kadijken;A09;2015-01-01;WK036309;3630000000018;3;Centrum;A;2015-01-01;3630950000001;2;Centrum-Oost;DX02;2019-10-03;Amsterdam;2014-01-10;0363300000001547;7;Windroosplein;Weg;2014-01-10;0363010000933045;0363200000405339;0363300000001547;3594;5;3;7;3;Windroosplein;112;;;1018ZW;Amsterdam;2010-09-09
123545.097|490076.384;false;POINT(123545.097037834 490076.384314636);52.39762628;4.92505208;2020-01-28 15:15:20.500395;2007-07-20 00:00:00;2007-07-20;;1;"{""Rest:5 m3""}";{Rest:1};3630000000605;3;Nintemanterrein;N74a;2015-01-01;BU03637400;3630012052075;3;Elzenhagen;N74;2015-01-01;WK036374;3630000000019;2;Noord;N;2015-01-01;3630950000018;2;Noord-Oost;DX19;2019-10-03;Amsterdam;2014-01-10;0363300000003040;7;Buikslotermeerdijk;Weg;2014-01-10;0363010000597786;0363200000060019;0363300000003040;3594;5;3;7;3;Buikslotermeerdijk;11;;;1025WH;Amsterdam;2010-09-09
123549.974|489035.224;false;POINT(123549.973952105 489035.224015558);52.38826935;4.92522125;2020-01-28 15:15:20.500395;2013-05-24 00:00:00;2013-05-24;;1;"{""Glas:3 m3"",""Papier:3 m3"",""Textiel:3 m3""}";{Glas:1,Papier:1,Textiel:1};3630000000645;2;Vogelbuurt Noord;N61c;2015-01-01;BU03636102;3630012052091;1;IJplein/Vogelbuurt;N61;2006-11-20;WK036361;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000004947;7;Zamenhofstraat;Weg;2014-01-10;0363010001002795;0363200000336087;0363300000004947;3594;6;3;7;3;Zamenhofstraat;14;A;;1022AC;Amsterdam;2010-09-09
123552.409|485426.147;false;POINT(123553.352478019 485426.466089636);52.35583646;4.92560850;2020-01-28 15:15:20.500395;2020-03-05 17:28:46.261;2008-01-01;;1;"{""Rest:10.69 m3""}";{Rest:3};3630000000756;2;Transvaalbuurt Oost;M30b;2010-05-01;BU03633001;3630012052074;2;Transvaalbuurt;M30;2010-05-01;WK036330;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000004575;8;Pretoriusstraat;Weg;2014-01-10;0363010000782527;0363200000242261;0363300000004575;3594;9;3;8;3;Pretoriusstraat;33;;1;1092EX;Amsterdam;2013-02-09
123552.541|486145.240;false;POINT(123552.541025633 486145.239879354);52.36229629;4.92552939;2020-01-28 15:15:20.500395;2013-01-01 00:00:00;2013-01-01;;1;"{""Rest:10 m3"",""Plastic:8 m3""}";{Rest:2,Plastic:2};3630000000752;2;Dapperbuurt Noord;M29a;2010-05-01;BU03632900;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000002563;8;Eerste Van Swindenstraat;Weg;2014-01-10;0363010000955366;0363200000451812;0363300000002563;3594;9;3;8;3;Eerste Van Swindenstraat;63;;;1093EW;Amsterdam;2013-02-23
123555.559|486074.837;false;POINT(123555.559433497 486074.837456977);52.36166373;4.92558028;2020-01-28 15:15:20.500395;2016-02-03 00:00:00;2016-02-03;;1;"{""Rest:7 m3""}";{Rest:1};3630000000753;2;Dapperbuurt Zuid;M29b;2010-05-01;BU03632901;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000002599;8;Tweede van Swindenstraat;Weg;2014-01-10;0363010000554293;0363200000017179;0363300000002599;3594;8;3;8;3;Tweede van Swindenstraat;13;A;;1093VE;Amsterdam;2013-02-23
123556.331|491378.093;false;POINT(123556.331222139 491378.092807231);52.40932573;4.92509516;2020-01-28 15:15:20.500395;2019-07-24 00:00:00;2019-07-24;;1;"{""Rest:5 m3"",""Plastic:5 m3""}";{Rest:1,Plastic:1};3630000000685;1;Banne Noordoost;N70d;2006-06-12;BU03637003;3630012052088;2;Banne Buiksloot;N70;2015-01-01;WK036370;3630000000019;2;Noord;N;2015-01-01;3630950000016;2;Noord-West;DX17;2019-10-03;Amsterdam;2014-01-10;0363300000005505;7;Loefzijde;Weg;2014-01-10;0363010000894541;0363200000352185;0363300000005380;3594;10;3;7;3;Oosterlengte;36;;;1034KZ;Amsterdam;2013-02-10
123557.968|485708.847;false;POINT(123557.967812624 485708.847350474);52.35837459;4.92564985;2020-01-28 15:15:20.500395;2016-11-01 00:00:00;2016-11-01;;1;"{""Rest:7 m3""}";{Rest:1};3630000000750;2;Oosterparkbuurt Zuidoost;M28c;2010-05-01;BU03632802;3630012052070;2;Oosterparkbuurt;M28;2010-05-01;WK036328;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000005335;7;Vrolikstraat;Weg;2014-01-10;0363010000810288;0363200000437955;0363300000005335;3594;8;3;7;3;Vrolikstraat;551;;;1092TL;Amsterdam;2013-02-23
123567.354|485592.349;false;POINT(123567.35432422 485592.348999825);52.35732811;4.92579853;2020-01-28 15:15:20.500395;2016-08-02 00:00:00;2016-08-02;;1;"{""Rest:9.69 m3"",""Papier:5 m3""}";{Rest:2,Papier:1};3630000000756;2;Transvaalbuurt Oost;M30b;2010-05-01;BU03633001;3630012052074;2;Transvaalbuurt;M30;2010-05-01;WK036330;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000005157;8;Tugelaweg;Weg;2014-01-10;0363010000876760;0363200000442864;0363300000005157;3594;5;3;8;3;Tugelaweg;13;A;;1092VC;Amsterdam;2010-09-09
123591.689|485509.250;false;POINT(123591.688983463 485509.250367535);52.35658267;4.92616349;2020-01-28 15:15:20.500395;2016-08-29 00:00:00;2016-08-29;;1;"{""Rest:14 m3""}";{Rest:2};3630000000756;2;Transvaalbuurt Oost;M30b;2010-05-01;BU03633001;3630012052074;2;Transvaalbuurt;M30;2010-05-01;WK036330;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000003110;8;Cilliersstraat;Weg;2014-01-10;0363010000866289;0363200000440894;0363300000003110;3594;8;3;8;3;Cilliersstraat;12;;;1092VR;Amsterdam;2013-02-23
123567.388|484277.426;false;POINT(123567.387530175 484277.425612965);52.34551042;4.92592185;2020-01-28 15:15:20.500395;2020-05-11 16:11:38.99;2015-01-01;;1;"{""Glas:5 m3"",""Papier:5 m3"",""Plastic:4 m3"",""Textiel:3 m3""}";{Glas:1,Papier:1,Plastic:1,Textiel:1};3630000000763;2;De Wetbuurt;M55g;2010-05-01;BU03635506;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000002877;7;Fizeaustraat;Weg;2014-01-10;0363010012101779;0363200012103346;0363300000002877;3594;10;4;7;3;Fizeaustraat;2;;;1097SC;Amsterdam;2016-12-02
123568.765|485301.405;false;POINT(123568.764542504 485301.40514906);52.35471338;4.92584641;2020-01-28 15:15:20.500395;2019-06-20 00:00:00;2019-06-20;;1;"{""Rest:6 m3"",""Glas:3 m3"",""Papier:3 m3""}";{Rest:2,Glas:1,Papier:1};3630000000756;2;Transvaalbuurt Oost;M30b;2010-05-01;BU03633001;3630012052074;2;Transvaalbuurt;M30;2010-05-01;WK036330;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000004788;8;Paardekraalstraat;Weg;2014-01-10;0363010000830621;0363200000288958;0363300000005150;3594;8;3;8;3;Transvaalstraat;65;A;;1092HD;Amsterdam;2013-02-23
123577.825|491690.551;false;POINT(123577.825127741 491690.550627289);52.41213510;4.92538177;2020-01-28 15:15:20.500395;2019-05-03 00:00:00;2019-05-03;;1;"{""Rest:5 m3"",""Glas:5 m3"",""Plastic:5 m3""}";{Rest:1,Glas:1,Plastic:1};3630000000685;1;Banne Noordoost;N70d;2006-06-12;BU03637003;3630012052088;2;Banne Buiksloot;N70;2015-01-01;WK036370;3630000000019;2;Noord;N;2015-01-01;3630950000016;2;Noord-West;DX17;2019-10-03;Amsterdam;2014-01-10;0363300000005367;7;Noorderbreedte;Weg;2014-01-10;0363010000893326;0363200000350970;0363300000005367;3594;6;3;7;3;Noorderbreedte;73;;;1034PK;Amsterdam;2010-09-09
123578.143|483896.728;false;POINT(123578.142980642 483896.728275063);52.34208956;4.92611522;2020-01-28 15:15:20.500395;2016-06-01 00:00:00;2016-06-01;;1;"{""Rest:15 m3"",""Glas:5 m3"",""Papier:5 m3""}";{Rest:3,Glas:1,Papier:1};3630000000763;2;De Wetbuurt;M55g;2010-05-01;BU03635506;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000005315;7;Von Liebigweg;Weg;2014-01-10;0363010000856530;0363200000314836;0363300000005315;3594;10;3;7;3;Von Liebigweg;48;;;1097RP;Amsterdam;2013-02-10
123579.499|485033.751;false;POINT(123579.498722642 485033.750751853);52.35230848;4.92602896;2020-01-28 15:15:20.500395;2012-03-29 00:00:00;2012-03-29;;1;"{""Rest:10 m3""}";{Rest:2};3630000000760;2;Don Bosco;M55d;2010-05-01;BU03635503;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000004510;7;Senefelderstraat;Weg;2014-01-10;0363010000808747;0363200000267367;0363300000004510;3594;9;3;7;3;Senefelderstraat;11;;1;1097CV;Amsterdam;2013-02-10
123580.487|485148.981;false;POINT(123580.486957898 485148.980700756);52.35334415;4.92603270;2020-01-28 15:15:20.500395;2012-03-29 00:00:00;2012-03-29;;1;"{""Rest:20 m3""}";{Rest:4};3630000000760;2;Don Bosco;M55d;2010-05-01;BU03635503;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000004892;8;Willem Beukelsstraat;Weg;2014-01-10;0363010000870842;0363200000328979;0363300000004892;3594;13;3;8;3;Willem Beukelsstraat;12;;1;1097CS;Amsterdam;2013-02-10
123581.532|487642.997;false;POINT(123581.532397811 487642.996741551);52.37575879;4.92581502;2020-01-28 15:15:20.500395;2017-11-02 00:00:00;2017-11-02;;1;"{""Rest:9.38 m3"",""Plastic:4.69 m3""}";{Rest:2,Plastic:1};3630000000581;2;Oostelijke Handelskade;M33a;2010-05-01;BU03633300;3630012052076;2;Oostelijk Havengebied;M33;2010-05-01;WK036333;3630011872039;2;Oost;M;2015-01-01;3630950000013;2;Indische Buurt, Oostelijk Havengebied;DX14;2019-10-03;Amsterdam;2014-01-10;0363300000004363;7;Piet Heinkade;Weg;2014-01-10;0363010001037109;0363200000502894;0363300000004363;3594;16;3;7;3;Piet Heinkade;215;;;1019HM;Amsterdam;2019-01-18
123583.306|491461.740;false;POINT(123583.305885581 491461.740197917);52.41007904;4.92548375;2020-01-28 15:15:20.500395;2019-05-07 00:00:00;2019-05-07;;1;"{""Rest:5 m3"",""Glas:5 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Rest:1,Glas:1,Papier:1,Plastic:1};3630000000685;1;Banne Noordoost;N70d;2006-06-12;BU03637003;3630012052088;2;Banne Buiksloot;N70;2015-01-01;WK036370;3630000000019;2;Noord;N;2015-01-01;3630950000016;2;Noord-West;DX17;2019-10-03;Amsterdam;2014-01-10;0363300000005373;7;Fokkezeil;Weg;2014-01-10;0363010000894167;0363200000351811;0363300000005375;3594;5;3;7;3;Spinakerhof;168;;;1034MS;Amsterdam;2010-09-09
123585.613|486003.019;false;POINT(123585.612596559 486003.019458022);52.36102000;4.92602818;2020-01-28 15:15:20.500395;2012-03-29 00:00:00;2012-03-29;;1;"{""Rest:12 m3""}";{Rest:2};3630000000753;2;Dapperbuurt Zuid;M29b;2010-05-01;BU03632901;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000005243;8;Van Swindendwarsstraat;Weg;2014-01-10;0363010000847685;0363200000305969;0363300000005243;3594;15;3;8;3;Van Swindendwarsstraat;75;;;1093XC;Amsterdam;2014-06-20
123587.280|486357.960;false;POINT(123587.279682306 486357.960361217);52.36421007;4.92601950;2020-01-28 15:15:20.500395;2016-02-01 00:00:00;2016-02-01;;1;"{""Rest:7 m3""}";{Rest:1};3630000000752;2;Dapperbuurt Noord;M29a;2010-05-01;BU03632900;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000005316;8;Von Zesenstraat;Weg;2014-01-10;0363010000856945;0363200000406790;0363300000005316;3594;8;3;8;3;Von Zesenstraat;266;;;1093BJ;Amsterdam;2013-02-23
123588.168|489515.196;false;POINT(123588.167646585 489515.195918604);52.39258519;4.92573738;2020-01-28 15:15:20.500395;2004-12-14 00:00:00;2004-12-14;;1;"{""Rest:5 m3""}";{Rest:1};3630000000649;2;Blauwe Zand;N63a;2015-01-01;BU03636300;3630012052011;2;Tuindorp Buiksloot;N63;2015-01-01;WK036363;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000005096;7;Texelweg;Weg;2014-01-10;0363010000825953;0363200000284184;0363300000005096;3594;10;3;7;3;Texelweg;14;;;1025RT;Amsterdam;2013-02-10
123588.940|486424.895;false;POINT(123588.940229746 486424.895135423);52.36481173;4.92603762;2020-01-28 15:15:20.500395;2020-05-08 16:11:36.489;2015-05-01;2020-05-08;1;;;3630000000752;2;Dapperbuurt Noord;M29a;2010-05-01;BU03632900;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000004385;8;Pieter Vlamingstraat;Weg;2014-01-10;0363010000615598;0363200000077773;0363300000003197;3594;10;3;8;3;Dapperstraat;12;;1;1093BV;Amsterdam;2013-02-09
123590.087|489443.790;false;POINT(123590.858275783 489445.515405219);52.39195910;4.92578343;2020-01-28 15:15:20.500395;2020-03-18 17:11:39.55;2006-05-07;;1;"{""Rest:5 m3"",""Glas:5 m3"",""Papier:5 m3""}";{Rest:1,Glas:1,Papier:1};3630000000649;2;Blauwe Zand;N63a;2015-01-01;BU03636300;3630012052011;2;Tuindorp Buiksloot;N63;2015-01-01;WK036363;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000005345;7;Waddenweg;Weg;2014-01-10;0363010000860686;0363200000319012;0363300000005345;3594;10;3;7;3;Waddenweg;31;;;1025PS;Amsterdam;2013-02-10
123621.735|489424.647;true;POINT(123621.734525168 489424.647351004);52.39177332;4.92623896;2020-02-26 09:36:36.527971;2020-03-31 16:11:36.716;2008-04-14;2020-03-31;1;;;3630000000649;2;Blauwe Zand;N63a;2015-01-01;BU03636300;3630012052011;2;Tuindorp Buiksloot;N63;2015-01-01;WK036363;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000005345;7;Waddenweg;Weg;2014-01-10;0363010000860687;0363200000319013;0363300000005345;3594;10;3;7;3;Waddenweg;32;;;1025PW;Amsterdam;2013-02-10
123594.528|486293.916;false;POINT(123594.528015323 486293.915518923);52.36363489;4.92613189;2020-01-28 15:15:20.500395;2020-03-10 10:01:09.95;2017-03-01;;1;"{""Rest:10 m3"",""Glas:5 m3"",""Papier:10 m3""}";{Rest:2,Glas:1,Papier:2};3630000000752;2;Dapperbuurt Noord;M29a;2010-05-01;BU03632900;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000003124;8;Commelinstraat;Weg;2014-01-10;0363010001026402;0363200000514352;0363300000003124;3594;9;3;8;3;Commelinstraat;218;;;1093VD;Amsterdam;2020-03-06
123595.344|485655.850;false;POINT(123595.34356354 485655.84978633);52.35790042;4.92620344;2020-01-28 15:15:20.500395;2015-01-01 00:00:00;2015-01-01;;1;"{""Rest:5 m3"",""Glas:5 m3"",""Papier:5 m3"",""Plastic:4 m3""}";{Rest:1,Glas:1,Papier:1,Plastic:1};3630000000750;2;Oosterparkbuurt Zuidoost;M28c;2010-05-01;BU03632802;3630012052070;2;Oosterparkbuurt;M28;2010-05-01;WK036328;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000004566;7;Populierenweg;Weg;2014-01-10;0363010012079645;0363200012080677;0363300000004566;3594;9;3;7;3;Populierenweg;87;B;;1092EV;Amsterdam;2017-06-30
123601.162|483976.160;false;POINT(123601.161939987 483976.160371789);52.34280476;4.92644558;2020-01-28 15:15:20.500395;2016-06-01 00:00:00;2016-06-01;;1;"{""Rest:5 m3""}";{Rest:1};3630000000763;2;De Wetbuurt;M55g;2010-05-01;BU03635506;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000005313;8;Von Guerickestraat;Weg;2014-01-10;0363010000603650;0363200000066000;0363300000003091;3594;9;3;8;3;Celsiusstraat;62;;;1097PJ;Amsterdam;2013-02-09
123602.668|487951.215;false;POINT(123602.667789732 487951.215333985);52.37853005;4.92609659;2020-01-28 15:15:20.500395;2016-10-03 00:00:00;2016-10-03;;1;"{""Glas:5 m3"",""Papier:9.69 m3"",""Plastic:4.69 m3""}";{Glas:1,Papier:2,Plastic:1};3630000000583;2;Java-eiland;M33c;2010-05-01;BU03633302;3630012052076;2;Oostelijk Havengebied;M33;2010-05-01;WK036333;3630011872039;2;Oost;M;2015-01-01;3630950000013;2;Indische Buurt, Oostelijk Havengebied;DX14;2019-10-03;Amsterdam;2014-01-10;0363300000003466;7;Javakade;Weg;2014-01-10;0363010000981546;0363200000465149;0363300000003466;3594;8;3;7;3;Javakade;522;;;1019SE;Amsterdam;2017-03-31
123604.494|489684.921;false;POINT(123604.493603554 489684.920814803);52.39411149;4.92596135;2020-01-28 15:15:20.500395;2007-09-04 00:00:00;2007-09-04;;1;"{""Rest:5 m3""}";{Rest:1};3630000000649;2;Blauwe Zand;N63a;2015-01-01;BU03636300;3630012052011;2;Tuindorp Buiksloot;N63;2015-01-01;WK036363;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000005177;8;Urkstraat;Weg;2014-01-10;0363010000834118;0363200000292449;0363300000005177;3594;10;3;8;3;Urkstraat;22;;;1025RH;Amsterdam;2013-02-10
123607.232|485853.758;false;POINT(123607.232326081 485853.757757952);52.35967976;4.92635949;2020-01-28 15:15:20.500395;2016-10-03 00:00:00;2016-10-03;;1;"{""Rest:5 m3""}";{Rest:1};3630000000753;2;Dapperbuurt Zuid;M29b;2010-05-01;BU03632901;3630012052069;3;Dapperbuurt;M29;2015-01-01;WK036329;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000003290;8;Domselaerstraat;Weg;2014-01-10;0363010000625334;0363200000087600;0363300000003290;3594;6;3;8;3;Domselaerstraat;3;;1;1093JL;Amsterdam;2010-09-09
123607.847|484907.926;false;POINT(123607.847242215 484907.925592878);52.35117927;4.92645677;2020-01-28 15:15:20.500395;2012-03-29 00:00:00;2012-03-29;;1;"{""Rest:15 m3""}";{Rest:3};3630000000760;2;Don Bosco;M55d;2010-05-01;BU03635503;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000003949;7;Kamerlingh Onneslaan;Weg;2014-01-10;0363010000746319;0363200000206953;0363300000003814;3594;10;3;7;3;Morsestraat;11;;;1097DA;Amsterdam;2013-02-23
123609.971|489426.680;true;POINT(123609.970687332 489426.680079664);52.39179092;4.92606595;2020-02-26 09:36:36.527971;2020-03-31 16:11:36.716;2016-01-01;2020-03-31;1;;;3630000000649;2;Blauwe Zand;N63a;2015-01-01;BU03636300;3630012052011;2;Tuindorp Buiksloot;N63;2015-01-01;WK036363;3630000000019;2;Noord;N;2015-01-01;3630950000017;2;Oud-Noord;DX18;2019-10-03;Amsterdam;2014-01-10;0363300000005345;7;Waddenweg;Weg;2014-01-10;0363010000860687;0363200000319013;0363300000005345;3594;10;3;7;3;Waddenweg;32;;;1025PW;Amsterdam;2013-02-10
123611.205|490419.532;false;POINT(123611.205112631 490419.532483912);52.40071404;4.92599125;2020-01-28 15:15:20.500395;2018-12-18 00:00:00;2018-12-18;;1;"{""Rest:10 m3"",""Glas:5 m3"",""Papier:5 m3"",""Plastic:5 m3""}";{Rest:2,Glas:1,Papier:1,Plastic:1};3630000000606;3;Elzenhagen Zuid;N74b;2015-01-01;BU03637401;3630012052075;3;Elzenhagen;N74;2015-01-01;WK036374;3630000000019;2;Noord;N;2015-01-01;3630950000018;2;Noord-Oost;DX19;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000885981;0363200000343824;0363300000005911;3594;9;6;8;3;J.H. Hisgenpad;2;;;1025WK;Amsterdam;2017-07-17
123612.046|483492.051;false;POINT(123612.046273195 483492.051192851);52.33845451;4.92665043;2020-01-28 15:15:20.500395;2006-01-02 00:00:00;2006-01-02;;1;"{""Rest:3 m3"",""Glas:4 m3"",""Papier:3 m3"",""Plastic:4 m3"",""Textiel:3 m3""}";{Rest:1,Glas:1,Papier:1,Plastic:1,Textiel:1};3630000000778;5;Weespertrekvaart;M58b;2015-11-01;BU03635801;3630012052009;4;Omval/Overamstel;M58;2015-11-01;WK036358;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300000003776;7;H.J.E. Wenckebachweg;Weg;2014-01-10;0363010001001018;0363200000485682;0363300000003776;3594;6;3;7;3;H.J.E. Wenckebachweg;81;B;;1096AL;Amsterdam;2010-09-09
123615.003|484101.743;false;POINT(123615.003294023 484101.742787126);52.34393421;4.92663698;2020-01-28 15:15:20.500395;2016-06-01 00:00:00;2016-06-01;;1;"{""Rest:7 m3"",""Papier:5 m3""}";{Rest:1,Papier:1};3630000000763;2;De Wetbuurt;M55g;2010-05-01;BU03635506;3630012052073;3;Frankendael;M55;2015-01-01;WK036355;3630011872039;2;Oost;M;2015-01-01;3630950000014;2;Watergraafsmeer;DX15;2019-10-03;Amsterdam;2014-01-10;0363300011950498;11;Watergraafsmeer;Landschappelijk gebied;2014-01-10;0363010000627553;0363200000089846;0363300000002785;3594;10;3;7;3;Dulongstraat;34;;;1097RZ;Amsterdam;2013-02-09
123615.611|485613.097;false;POINT(123615.611269267 485613.096838942);52.35751734;4.92650494;2020-01-28 15:15:20.500395;2016-07-27 00:00:00;2016-07-27;;1;"{""Rest:4.69 m3"",""Papier:4.69 m3""}";{Rest:1,Papier:1};3630000000756;2;Transvaalbuurt Oost;M30b;2010-05-01;BU03633001;3630012052074;2;Transvaalbuurt;M30;2010-05-01;WK036330;3630011872039;2;Oost;M;2015-01-01;3630950000012;2;Oud-Oost;DX13;2019-10-03;Amsterdam;2014-01-10;0363300000005157;8;Tugelaweg;Weg;2014-01-10;0363010000831289;0363200000289633;0363300000005157;3594;9;3;8;3;Tugelaweg;1;;1;1092VB;Amsterdam;2017-03-31
