,distance,penalties,simple penalties
486,135.06021755791951,78.95921604686933,250023.62
487,136.26502877424107,80.36582992426133,250447.187
488,136.19979349772632,80.13217373714909,250257.69900000002
489,138.60860682966762,82.47186124687111,251077.715
490,135.72998799438355,79.77112267226369,252468.904
491,140.7408555884485,84.74916842050774,252215.78100000002
492,133.55664079197618,77.5090458899455,249029.093
493,136.70147739012054,80.73593364442408,250680.11200000002
494,134.81362702517035,78.88931682996677,251397.874
495,139.27075159405277,83.14511203179809,251854.46099999998
496,137.3431435427274,81.09485403349399,250804.08000000002
497,139.2086189926095,82.89495896467695,248222.997
498,137.7181678728972,81.54858698764528,250276.23199999996
499,135.66143484329186,79.7351092521227,252587.035
500,139.1037467870087,82.98819629951919,251520.685
